variant_id,sample_id,condition_id,split,source_smiles,target_smiles
edit:multiproperty_edit:mpair_00020647_cond_00_2p,edit:multiproperty_edit:mpair_00020647_cond_00_2p,mpair_00020647_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(CCC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020647_cond_01_2p,edit:multiproperty_edit:mpair_00020647_cond_01_2p,mpair_00020647_cond_01_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(CCC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020647_cond_02_4p,edit:multiproperty_edit:mpair_00020647_cond_02_4p,mpair_00020647_cond_02_4p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(CCC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020648_cond_00_2p,edit:multiproperty_edit:mpair_00020648_cond_00_2p,mpair_00020648_cond_00_2p,train,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F
edit:multiproperty_edit:mpair_00020648_cond_01_2p,edit:multiproperty_edit:mpair_00020648_cond_01_2p,mpair_00020648_cond_01_2p,train,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F
edit:multiproperty_edit:mpair_00020648_cond_02_2p,edit:multiproperty_edit:mpair_00020648_cond_02_2p,mpair_00020648_cond_02_2p,train,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F
edit:multiproperty_edit:mpair_00020649_cond_00_6p,edit:multiproperty_edit:mpair_00020649_cond_00_6p,mpair_00020649_cond_00_6p,train,CS(=O)(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020649_cond_01_5p,edit:multiproperty_edit:mpair_00020649_cond_01_5p,mpair_00020649_cond_01_5p,train,CS(=O)(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020649_cond_02_5p,edit:multiproperty_edit:mpair_00020649_cond_02_5p,mpair_00020649_cond_02_5p,train,CS(=O)(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020650_cond_00_2p,edit:multiproperty_edit:mpair_00020650_cond_00_2p,mpair_00020650_cond_00_2p,train,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020650_cond_01_4p,edit:multiproperty_edit:mpair_00020650_cond_01_4p,mpair_00020650_cond_01_4p,train,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020650_cond_02_2p,edit:multiproperty_edit:mpair_00020650_cond_02_2p,mpair_00020650_cond_02_2p,train,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020651_cond_00_3p,edit:multiproperty_edit:mpair_00020651_cond_00_3p,mpair_00020651_cond_00_3p,train,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(=O)(=O)C(F)(F)F)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020651_cond_01_5p,edit:multiproperty_edit:mpair_00020651_cond_01_5p,mpair_00020651_cond_01_5p,train,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(=O)(=O)C(F)(F)F)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020651_cond_02_5p,edit:multiproperty_edit:mpair_00020651_cond_02_5p,mpair_00020651_cond_02_5p,train,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(=O)(=O)C(F)(F)F)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020652_cond_00_6p,edit:multiproperty_edit:mpair_00020652_cond_00_6p,mpair_00020652_cond_00_6p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C
edit:multiproperty_edit:mpair_00020652_cond_01_7p,edit:multiproperty_edit:mpair_00020652_cond_01_7p,mpair_00020652_cond_01_7p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C
edit:multiproperty_edit:mpair_00020652_cond_02_5p,edit:multiproperty_edit:mpair_00020652_cond_02_5p,mpair_00020652_cond_02_5p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C
edit:multiproperty_edit:mpair_00020653_cond_00_4p,edit:multiproperty_edit:mpair_00020653_cond_00_4p,mpair_00020653_cond_00_4p,train,CN(C)C(=O)c1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020653_cond_01_5p,edit:multiproperty_edit:mpair_00020653_cond_01_5p,mpair_00020653_cond_01_5p,train,CN(C)C(=O)c1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020653_cond_02_5p,edit:multiproperty_edit:mpair_00020653_cond_02_5p,mpair_00020653_cond_02_5p,train,CN(C)C(=O)c1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020655_cond_00_3p,edit:multiproperty_edit:mpair_00020655_cond_00_3p,mpair_00020655_cond_00_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1
edit:multiproperty_edit:mpair_00020655_cond_01_3p,edit:multiproperty_edit:mpair_00020655_cond_01_3p,mpair_00020655_cond_01_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1
edit:multiproperty_edit:mpair_00020655_cond_02_4p,edit:multiproperty_edit:mpair_00020655_cond_02_4p,mpair_00020655_cond_02_4p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1
edit:multiproperty_edit:mpair_00020657_cond_00_2p,edit:multiproperty_edit:mpair_00020657_cond_00_2p,mpair_00020657_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)C(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020657_cond_01_2p,edit:multiproperty_edit:mpair_00020657_cond_01_2p,mpair_00020657_cond_01_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)C(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020657_cond_02_2p,edit:multiproperty_edit:mpair_00020657_cond_02_2p,mpair_00020657_cond_02_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)C(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020658_cond_00_2p,edit:multiproperty_edit:mpair_00020658_cond_00_2p,mpair_00020658_cond_00_2p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2O)c1F
edit:multiproperty_edit:mpair_00020658_cond_01_2p,edit:multiproperty_edit:mpair_00020658_cond_01_2p,mpair_00020658_cond_01_2p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2O)c1F
edit:multiproperty_edit:mpair_00020658_cond_02_2p,edit:multiproperty_edit:mpair_00020658_cond_02_2p,mpair_00020658_cond_02_2p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2O)c1F
edit:multiproperty_edit:mpair_00020659_cond_00_6p,edit:multiproperty_edit:mpair_00020659_cond_00_6p,mpair_00020659_cond_00_6p,train,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1
edit:multiproperty_edit:mpair_00020659_cond_01_2p,edit:multiproperty_edit:mpair_00020659_cond_01_2p,mpair_00020659_cond_01_2p,train,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1
edit:multiproperty_edit:mpair_00020659_cond_02_7p,edit:multiproperty_edit:mpair_00020659_cond_02_7p,mpair_00020659_cond_02_7p,train,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1
edit:multiproperty_edit:mpair_00020660_cond_00_3p,edit:multiproperty_edit:mpair_00020660_cond_00_3p,mpair_00020660_cond_00_3p,train,COc1ccc(C(=O)N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020660_cond_01_3p,edit:multiproperty_edit:mpair_00020660_cond_01_3p,mpair_00020660_cond_01_3p,train,COc1ccc(C(=O)N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020660_cond_02_2p,edit:multiproperty_edit:mpair_00020660_cond_02_2p,mpair_00020660_cond_02_2p,train,COc1ccc(C(=O)N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020661_cond_00_3p,edit:multiproperty_edit:mpair_00020661_cond_00_3p,mpair_00020661_cond_00_3p,train,N=C(N)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F
edit:multiproperty_edit:mpair_00020661_cond_01_2p,edit:multiproperty_edit:mpair_00020661_cond_01_2p,mpair_00020661_cond_01_2p,train,N=C(N)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F
edit:multiproperty_edit:mpair_00020661_cond_02_4p,edit:multiproperty_edit:mpair_00020661_cond_02_4p,mpair_00020661_cond_02_4p,train,N=C(N)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F
edit:multiproperty_edit:mpair_00020663_cond_00_2p,edit:multiproperty_edit:mpair_00020663_cond_00_2p,mpair_00020663_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020663_cond_01_4p,edit:multiproperty_edit:mpair_00020663_cond_01_4p,mpair_00020663_cond_01_4p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020663_cond_02_4p,edit:multiproperty_edit:mpair_00020663_cond_02_4p,mpair_00020663_cond_02_4p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020664_cond_00_4p,edit:multiproperty_edit:mpair_00020664_cond_00_4p,mpair_00020664_cond_00_4p,train,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020664_cond_01_5p,edit:multiproperty_edit:mpair_00020664_cond_01_5p,mpair_00020664_cond_01_5p,train,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020664_cond_02_3p,edit:multiproperty_edit:mpair_00020664_cond_02_3p,mpair_00020664_cond_02_3p,train,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020665_cond_00_4p,edit:multiproperty_edit:mpair_00020665_cond_00_4p,mpair_00020665_cond_00_4p,train,Cc1c(F)c(Oc2cccc(OC(F)(F)F)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F
edit:multiproperty_edit:mpair_00020665_cond_01_2p,edit:multiproperty_edit:mpair_00020665_cond_01_2p,mpair_00020665_cond_01_2p,train,Cc1c(F)c(Oc2cccc(OC(F)(F)F)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F
edit:multiproperty_edit:mpair_00020665_cond_02_2p,edit:multiproperty_edit:mpair_00020665_cond_02_2p,mpair_00020665_cond_02_2p,train,Cc1c(F)c(Oc2cccc(OC(F)(F)F)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F
edit:multiproperty_edit:mpair_00020666_cond_00_5p,edit:multiproperty_edit:mpair_00020666_cond_00_5p,mpair_00020666_cond_00_5p,train,Cc1c(F)c(Oc2cccc(Cl)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020666_cond_01_4p,edit:multiproperty_edit:mpair_00020666_cond_01_4p,mpair_00020666_cond_01_4p,train,Cc1c(F)c(Oc2cccc(Cl)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020666_cond_02_2p,edit:multiproperty_edit:mpair_00020666_cond_02_2p,mpair_00020666_cond_02_2p,train,Cc1c(F)c(Oc2cccc(Cl)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020667_cond_00_5p,edit:multiproperty_edit:mpair_00020667_cond_00_5p,mpair_00020667_cond_00_5p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020667_cond_01_2p,edit:multiproperty_edit:mpair_00020667_cond_01_2p,mpair_00020667_cond_01_2p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020667_cond_02_3p,edit:multiproperty_edit:mpair_00020667_cond_02_3p,mpair_00020667_cond_02_3p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020668_cond_00_3p,edit:multiproperty_edit:mpair_00020668_cond_00_3p,mpair_00020668_cond_00_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CN)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020668_cond_01_3p,edit:multiproperty_edit:mpair_00020668_cond_01_3p,mpair_00020668_cond_01_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CN)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020668_cond_02_2p,edit:multiproperty_edit:mpair_00020668_cond_02_2p,mpair_00020668_cond_02_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CN)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020669_cond_00_5p,edit:multiproperty_edit:mpair_00020669_cond_00_5p,mpair_00020669_cond_00_5p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1
edit:multiproperty_edit:mpair_00020669_cond_01_2p,edit:multiproperty_edit:mpair_00020669_cond_01_2p,mpair_00020669_cond_01_2p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1
edit:multiproperty_edit:mpair_00020669_cond_02_2p,edit:multiproperty_edit:mpair_00020669_cond_02_2p,mpair_00020669_cond_02_2p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1
edit:multiproperty_edit:mpair_00020670_cond_00_5p,edit:multiproperty_edit:mpair_00020670_cond_00_5p,mpair_00020670_cond_00_5p,train,Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020670_cond_01_6p,edit:multiproperty_edit:mpair_00020670_cond_01_6p,mpair_00020670_cond_01_6p,train,Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020670_cond_02_5p,edit:multiproperty_edit:mpair_00020670_cond_02_5p,mpair_00020670_cond_02_5p,train,Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020671_cond_00_3p,edit:multiproperty_edit:mpair_00020671_cond_00_3p,mpair_00020671_cond_00_3p,train,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020671_cond_01_2p,edit:multiproperty_edit:mpair_00020671_cond_01_2p,mpair_00020671_cond_01_2p,train,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020671_cond_02_6p,edit:multiproperty_edit:mpair_00020671_cond_02_6p,mpair_00020671_cond_02_6p,train,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1
edit:multiproperty_edit:mpair_00020672_cond_00_2p,edit:multiproperty_edit:mpair_00020672_cond_00_2p,mpair_00020672_cond_00_2p,train,COc1cc(Oc2nc(Oc3cccc(C(=O)N(C)C)c3)c(F)c(C)c2F)cc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020672_cond_01_3p,edit:multiproperty_edit:mpair_00020672_cond_01_3p,mpair_00020672_cond_01_3p,train,COc1cc(Oc2nc(Oc3cccc(C(=O)N(C)C)c3)c(F)c(C)c2F)cc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020672_cond_02_3p,edit:multiproperty_edit:mpair_00020672_cond_02_3p,mpair_00020672_cond_02_3p,train,COc1cc(Oc2nc(Oc3cccc(C(=O)N(C)C)c3)c(F)c(C)c2F)cc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cl)c(N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020673_cond_00_2p,edit:multiproperty_edit:mpair_00020673_cond_00_2p,mpair_00020673_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F,N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1
edit:multiproperty_edit:mpair_00020673_cond_01_3p,edit:multiproperty_edit:mpair_00020673_cond_01_3p,mpair_00020673_cond_01_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F,N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1
edit:multiproperty_edit:mpair_00020673_cond_02_3p,edit:multiproperty_edit:mpair_00020673_cond_02_3p,mpair_00020673_cond_02_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F,N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1
edit:multiproperty_edit:mpair_00020674_cond_00_3p,edit:multiproperty_edit:mpair_00020674_cond_00_3p,mpair_00020674_cond_00_3p,train,Cc1ccc(C(=N)N)cc1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,CNC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020674_cond_01_3p,edit:multiproperty_edit:mpair_00020674_cond_01_3p,mpair_00020674_cond_01_3p,train,Cc1ccc(C(=N)N)cc1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,CNC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
