condition_idx,sample_idx,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen
46,4,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
46,5,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
46,6,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
46,7,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
47,0,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
47,1,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
47,2,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
47,3,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
47,4,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
47,5,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
47,6,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
47,7,322.41600000000005,3.1958800000000016,0.8503034865296245,76.86999999999999,2.0,6.0,6.0,3.15,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
48,0,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
48,1,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
48,2,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
48,3,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
48,4,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
48,5,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
48,6,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
48,7,329.39599999999996,3.2218000000000018,0.7652938945669847,59.0,1.0,4.0,9.0,2.82,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
49,0,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
49,1,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
49,2,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
49,3,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
49,4,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
49,5,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
49,6,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
49,7,627.1050000000001,3.760500000000002,0.22368902321669812,135.29000000000002,3.0,9.0,9.0,5.09,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
50,0,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
50,1,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
50,2,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
50,3,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
50,4,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
50,5,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
50,6,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
50,7,218.25199999999998,2.7790000000000017,0.7370926080111196,46.53,1.0,3.0,1.0,2.42,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
51,0,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
51,1,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
51,2,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
51,3,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
51,4,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
51,5,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
51,6,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
51,7,426.5040000000003,2.284299999999999,0.59448730632887,79.82000000000001,3.0,5.0,8.0,3.4899999999999998,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
52,0,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
52,1,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
52,2,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
52,3,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
52,4,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
52,5,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
52,6,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
52,7,521.4870000000002,4.747370000000003,0.216744669674951,101.82999999999998,2.0,7.0,6.0,3.8999999999999995,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
53,0,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
53,1,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
53,2,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
53,3,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
53,4,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
53,5,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
53,6,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
53,7,386.66200000000003,5.465900000000003,0.6935807856813387,55.4,1.0,3.0,5.0,2.98,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
54,0,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
54,1,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
54,2,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
54,3,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
54,4,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
54,5,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
54,6,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
54,7,598.6970000000002,2.937000000000001,0.1905417156406249,169.85,3.0,10.0,4.0,4.2,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
55,0,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
55,1,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
55,2,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
55,3,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
55,4,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
55,5,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
55,6,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
55,7,260.28999999999996,-0.5076999999999983,0.5304961063867139,118.72000000000001,3.0,5.0,7.0,2.3,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
56,0,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
56,1,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
56,2,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
56,3,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
56,4,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
56,5,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
56,6,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
56,7,621.8590000000004,6.155500000000008,0.28973873889706087,99.46000000000001,3.0,6.0,10.0,4.359999999999999,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
57,0,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
57,1,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
57,2,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
57,3,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
57,4,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
57,5,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
57,6,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
57,7,253.22899999999998,0.6361999999999999,0.7995222629793437,64.63,1.0,4.0,4.0,2.72,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
58,0,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
58,1,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
58,2,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
58,3,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
58,4,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
58,5,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
58,6,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
58,7,463.54200000000014,4.643170000000003,0.28155804772919035,116.95,3.0,7.0,6.0,4.24,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
59,0,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
59,1,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
59,2,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
59,3,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
59,4,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
59,5,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
59,6,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
59,7,607.7110000000001,2.6634,0.2565938858916345,132.63,4.0,5.0,7.0,4.85,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
60,0,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
60,1,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
60,2,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
60,3,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
60,4,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
60,5,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
60,6,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
60,7,289.287,2.1281699999999995,0.5531499784487035,114.0,5.0,6.0,4.0,2.81,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
61,0,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
61,1,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
61,2,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
61,3,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
61,4,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
61,5,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
61,6,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
61,7,574.6230000000003,1.4660999999999993,0.35350474337460275,165.26000000000002,3.0,11.0,3.0,5.06,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
